"BirdID","TerritoryID","Status","FieldPeriodID","PeriodStart","PeriodEnd"
6068,602,"BrF",164,"21/06/2017","20/09/2017"
6068,602,"BrF",166,"30/01/2018","14/03/2018"
6068,602,"BrF",167,"19/06/2018","22/09/2018"
6068,602,"BrF",173,"10/06/2019","23/09/2019"
6068,602,"BrF",174,"05/02/2020","16/03/2020"
6137,-3,"FLOAT",139,"16/01/2015","05/03/2015"
6137,481,"H",125,"16/06/2014","04/10/2014"
6138,47,"BrF",142,"22/06/2015","29/09/2015"
6138,47,"BrF",144,"02/02/2016","09/03/2016"
6138,47,"BrF",159,"23/06/2016","19/09/2016"
6138,47,"BrF",161,"07/02/2017","03/03/2017"
6138,47,"BrF",164,"21/06/2017","20/09/2017"
6138,47,"BrF",166,"30/01/2018","14/03/2018"
6138,47,"BrF",167,"19/06/2018","22/09/2018"
6138,80,"ABX",125,"16/06/2014","04/10/2014"
6138,80,"ABX",139,"16/01/2015","05/03/2015"
6140,112,"H",125,"16/06/2014","04/10/2014"
6140,112,"ABX",139,"16/01/2015","05/03/2015"
6141,9,"OFL",125,"16/06/2014","04/10/2014"
6141,13,"ABX",139,"16/01/2015","05/03/2015"
6142,13,"OFL",125,"16/06/2014","04/10/2014"
6142,13,"ABX",139,"16/01/2015","05/03/2015"
6147,477,"H",125,"16/06/2014","04/10/2014"
6147,477,"ABX",139,"16/01/2015","05/03/2015"
6149,26,"OFL",125,"16/06/2014","04/10/2014"
6149,26,"ABX",139,"16/01/2015","05/03/2015"
6150,407,"H",125,"16/06/2014","04/10/2014"
6150,407,"ABX",139,"16/01/2015","05/03/2015"
6153,46,"H",125,"16/06/2014","04/10/2014"
6155,13,"BrM",142,"22/06/2015","29/09/2015"
6155,13,"BrM",144,"02/02/2016","09/03/2016"
6155,13,"BrM",159,"23/06/2016","19/09/2016"
6155,13,"BrM",161,"07/02/2017","03/03/2017"
6155,13,"BrM",164,"21/06/2017","20/09/2017"
6155,13,"BrM",166,"30/01/2018","14/03/2018"
6155,13,"BrM",167,"19/06/2018","22/09/2018"
6155,13,"BrM",171,"21/01/2019","09/03/2019"
6155,13,"BrM",173,"10/06/2019","23/09/2019"
6155,13,"BrM",174,"05/02/2020","16/03/2020"
6155,478,"OFL",125,"16/06/2014","04/10/2014"
6155,478,"ABX",139,"16/01/2015","05/03/2015"
6158,59,"BrM",159,"23/06/2016","19/09/2016"
6158,59,"BrM",161,"07/02/2017","03/03/2017"
6158,59,"BrM",164,"21/06/2017","20/09/2017"
6158,59,"BrM",166,"30/01/2018","14/03/2018"
6158,59,"BrM",167,"19/06/2018","22/09/2018"
6158,59,"BrM",171,"21/01/2019","09/03/2019"
6158,59,"BrM",173,"10/06/2019","23/09/2019"
6158,59,"BrM",174,"05/02/2020","16/03/2020"
6158,110,"H",125,"16/06/2014","04/10/2014"
6158,110,"ABX",139,"16/01/2015","05/03/2015"
6158,118,"BrM",142,"22/06/2015","29/09/2015"
6158,118,"BrM",159,"23/06/2016","19/09/2016"
6158,121,"BrM",142,"22/06/2015","29/09/2015"
6158,121,"BrM",144,"02/02/2016","09/03/2016"
6160,26,"BrF",139,"16/01/2015","05/03/2015"
6160,26,"BrF",142,"22/06/2015","29/09/2015"
6160,26,"BrF",144,"02/02/2016","09/03/2016"
6160,26,"BrF",159,"23/06/2016","19/09/2016"
6160,26,"BrF",161,"07/02/2017","03/03/2017"
6160,26,"BrF",164,"21/06/2017","20/09/2017"
6160,26,"BrF",166,"30/01/2018","14/03/2018"
6160,26,"BrF",167,"19/06/2018","22/09/2018"
6160,26,"BrF",171,"21/01/2019","09/03/2019"
6160,34,"H",125,"16/06/2014","04/10/2014"
6166,70,"BrM",142,"22/06/2015","29/09/2015"
6166,70,"BrM",144,"02/02/2016","09/03/2016"
6166,70,"BrM",159,"23/06/2016","19/09/2016"
6166,70,"BrM",161,"07/02/2017","03/03/2017"
6166,70,"BrM",164,"21/06/2017","20/09/2017"
6166,70,"BrM",166,"30/01/2018","14/03/2018"
6166,70,"BrM",167,"19/06/2018","22/09/2018"
6166,70,"BrM",171,"21/01/2019","09/03/2019"
6166,72,"ABX",125,"16/06/2014","04/10/2014"
6166,72,"ABX",139,"16/01/2015","05/03/2015"
6169,101,"OFL",125,"16/06/2014","04/10/2014"
6169,101,"ABX",139,"16/01/2015","05/03/2015"
6169,101,"SBR",142,"22/06/2015","29/09/2015"
6169,140,"BrF",144,"02/02/2016","09/03/2016"
6169,140,"BrF",159,"23/06/2016","19/09/2016"
6169,140,"BrF",161,"07/02/2017","03/03/2017"
6169,140,"BrF",164,"21/06/2017","20/09/2017"
6169,140,"BrF",166,"30/01/2018","14/03/2018"
6170,140,"BrM",142,"22/06/2015","29/09/2015"
6170,140,"BrM",144,"02/02/2016","09/03/2016"
6170,140,"BrM",159,"23/06/2016","19/09/2016"
6170,140,"BrM",161,"07/02/2017","03/03/2017"
6170,140,"BrM",164,"21/06/2017","20/09/2017"
6170,140,"BrM",166,"30/01/2018","14/03/2018"
6170,140,"BrM",167,"19/06/2018","22/09/2018"
6170,140,"BrM",171,"21/01/2019","09/03/2019"
6170,140,"BrM",173,"10/06/2019","23/09/2019"
6170,140,"BrM",174,"05/02/2020","16/03/2020"
6170,179,"OFL",125,"16/06/2014","04/10/2014"
6170,179,"ABX",139,"16/01/2015","05/03/2015"
6175,88,"OFL",125,"16/06/2014","04/10/2014"
6175,88,"ABX",139,"16/01/2015","05/03/2015"
6175,99,"BrM",142,"22/06/2015","29/09/2015"
6175,99,"BrM",144,"02/02/2016","09/03/2016"
6181,95,"BrF",125,"16/06/2014","04/10/2014"
6181,95,"BrF",139,"16/01/2015","05/03/2015"
6181,95,"BrF",142,"22/06/2015","29/09/2015"
6181,95,"BrF",144,"02/02/2016","09/03/2016"
6181,95,"BrF",159,"23/06/2016","19/09/2016"
6181,95,"BrF",161,"07/02/2017","03/03/2017"
6181,95,"BrF",164,"21/06/2017","20/09/2017"
6181,95,"BrF",166,"30/01/2018","14/03/2018"
6181,95,"BrF",167,"19/06/2018","22/09/2018"
6185,98,"BrF",142,"22/06/2015","29/09/2015"
6185,98,"BrF",144,"02/02/2016","09/03/2016"
6185,98,"BrF",159,"23/06/2016","19/09/2016"
6185,98,"BrF",161,"07/02/2017","03/03/2017"
6185,98,"BrF",164,"21/06/2017","20/09/2017"
6185,98,"BrF",166,"30/01/2018","14/03/2018"
6185,98,"BrF",167,"19/06/2018","22/09/2018"
6185,98,"BrF",171,"21/01/2019","09/03/2019"
6185,98,"BrF",173,"10/06/2019","23/09/2019"
6185,98,"BrF",174,"05/02/2020","16/03/2020"
6185,134,"OFL",125,"16/06/2014","04/10/2014"
6185,134,"ABX",139,"16/01/2015","05/03/2015"
6186,110,"BrF",159,"23/06/2016","19/09/2016"
6186,110,"BrF",161,"07/02/2017","03/03/2017"
6186,110,"BrF",164,"21/06/2017","20/09/2017"
6186,110,"BrF",166,"30/01/2018","14/03/2018"
6186,110,"BrF",167,"19/06/2018","22/09/2018"
6186,110,"BrF",171,"21/01/2019","09/03/2019"
6186,110,"BrF",173,"10/06/2019","23/09/2019"
6186,110,"BrF",174,"05/02/2020","16/03/2020"
6186,159,"H",125,"16/06/2014","04/10/2014"
6186,159,"ABX",139,"16/01/2015","05/03/2015"
6186,159,"ABX",142,"22/06/2015","29/09/2015"
6186,159,"ABX",144,"02/02/2016","09/03/2016"
6196,138,"BrM",125,"16/06/2014","04/10/2014"
6196,138,"BrM",139,"16/01/2015","05/03/2015"
6196,138,"BrM",142,"22/06/2015","29/09/2015"
6196,138,"BrM",144,"02/02/2016","09/03/2016"
6196,138,"BrM",159,"23/06/2016","19/09/2016"
6196,138,"BrM",161,"07/02/2017","03/03/2017"
6196,138,"BrM",164,"21/06/2017","20/09/2017"
6199,16,"BrF",142,"22/06/2015","29/09/2015"
6199,16,"BrF",144,"02/02/2016","09/03/2016"
6199,16,"BrF",159,"23/06/2016","19/09/2016"
6199,16,"BrF",161,"07/02/2017","03/03/2017"
6199,16,"BrF",164,"21/06/2017","20/09/2017"
6199,16,"BrF",166,"30/01/2018","14/03/2018"
6199,16,"BrF",167,"19/06/2018","22/09/2018"
6199,16,"BrF",171,"21/01/2019","09/03/2019"
6199,16,"BrF",173,"10/06/2019","23/09/2019"
6199,16,"BrF",174,"05/02/2020","16/03/2020"
6199,179,"FL",125,"16/06/2014","04/10/2014"
6199,179,"ABX",139,"16/01/2015","05/03/2015"
6205,20,"FL",125,"16/06/2014","04/10/2014"
6205,20,"ABX",139,"16/01/2015","05/03/2015"
6209,24,"OFL",125,"16/06/2014","04/10/2014"
6209,24,"ABX",139,"16/01/2015","05/03/2015"
6213,48,"BrM",142,"22/06/2015","29/09/2015"
6213,48,"BrM",144,"02/02/2016","09/03/2016"
6213,48,"BrM",159,"23/06/2016","19/09/2016"
6213,48,"BrM",161,"07/02/2017","03/03/2017"
6213,48,"BrM",164,"21/06/2017","20/09/2017"
6213,48,"BrM",166,"30/01/2018","14/03/2018"
6213,48,"BrM",167,"19/06/2018","22/09/2018"
6213,63,"H",125,"16/06/2014","04/10/2014"
6213,63,"ABX",139,"16/01/2015","05/03/2015"
6219,34,"BrM",142,"22/06/2015","29/09/2015"
6219,34,"BrM",144,"02/02/2016","09/03/2016"
6219,34,"BrM",159,"23/06/2016","19/09/2016"
6219,34,"BrM",161,"07/02/2017","03/03/2017"
6219,34,"BrM",164,"21/06/2017","20/09/2017"
6219,34,"BrM",166,"30/01/2018","14/03/2018"
6219,34,"BrM",167,"19/06/2018","22/09/2018"
6219,34,"BrM",171,"21/01/2019","09/03/2019"
6219,34,"BrM",173,"10/06/2019","23/09/2019"
6219,111,"H",125,"16/06/2014","04/10/2014"
6219,111,"ABX",139,"16/01/2015","05/03/2015"
6221,79,"FL",125,"16/06/2014","04/10/2014"
6221,79,"ABX",139,"16/01/2015","05/03/2015"
6221,637,"BrM",142,"22/06/2015","29/09/2015"
6221,637,"BrM",144,"02/02/2016","09/03/2016"
6221,637,"BrM",159,"23/06/2016","19/09/2016"
6221,637,"BrM",161,"07/02/2017","03/03/2017"
6221,637,"BrM",164,"21/06/2017","20/09/2017"
6221,637,"BrM",166,"30/01/2018","14/03/2018"
6221,637,"BrM",167,"19/06/2018","22/09/2018"
6221,637,"BrM",171,"21/01/2019","09/03/2019"
6221,637,"BrM",173,"10/06/2019","23/09/2019"
6230,28,"AB",159,"23/06/2016","19/09/2016"
6230,28,"BrM",161,"07/02/2017","03/03/2017"
6230,28,"BrM",164,"21/06/2017","20/09/2017"
6230,28,"BrM",166,"30/01/2018","14/03/2018"
6230,28,"BrM",167,"19/06/2018","22/09/2018"
6230,28,"BrM",171,"21/01/2019","09/03/2019"
6230,30,"FL",125,"16/06/2014","04/10/2014"
6230,30,"ABX",139,"16/01/2015","05/03/2015"
6239,70,"FL",125,"16/06/2014","04/10/2014"
6239,70,"ABX",139,"16/01/2015","05/03/2015"
6240,71,"FL",125,"16/06/2014","04/10/2014"
6240,71,"ABX",139,"16/01/2015","05/03/2015"
6261,63,"FL",125,"16/06/2014","04/10/2014"
6261,63,"ABX",139,"16/01/2015","05/03/2015"
6261,63,"AB",142,"22/06/2015","29/09/2015"
6261,63,"ABX",144,"02/02/2016","09/03/2016"
6261,64,"BrM",159,"23/06/2016","19/09/2016"
6261,64,"BrM",161,"07/02/2017","03/03/2017"
6261,64,"BrM",164,"21/06/2017","20/09/2017"
6261,64,"BrM",166,"30/01/2018","14/03/2018"
6261,64,"BrM",167,"19/06/2018","22/09/2018"
6261,64,"BrM",171,"21/01/2019","09/03/2019"
6261,64,"BrM",173,"10/06/2019","23/09/2019"
6261,64,"BrM",174,"05/02/2020","16/03/2020"
6267,477,"FL",125,"16/06/2014","04/10/2014"
6267,477,"ABX",139,"16/01/2015","05/03/2015"
6267,633,"BrM",142,"22/06/2015","29/09/2015"
6267,633,"BrM",144,"02/02/2016","09/03/2016"
6267,633,"BrM",159,"23/06/2016","19/09/2016"
6267,633,"BrM",161,"07/02/2017","03/03/2017"
6267,633,"BrM",164,"21/06/2017","20/09/2017"
6268,39,"FL",125,"16/06/2014","04/10/2014"
6268,39,"ABX",139,"16/01/2015","05/03/2015"
6272,407,"FL",125,"16/06/2014","04/10/2014"
6272,407,"ABX",139,"16/01/2015","05/03/2015"
6272,637,"BrF",142,"22/06/2015","29/09/2015"
6272,637,"BrF",144,"02/02/2016","09/03/2016"
6272,637,"BrF",159,"23/06/2016","19/09/2016"
6272,637,"BrF",161,"07/02/2017","03/03/2017"
6272,637,"BrF",164,"21/06/2017","20/09/2017"
6272,637,"BrF",166,"30/01/2018","14/03/2018"
6272,637,"BrF",167,"19/06/2018","22/09/2018"
6272,637,"BrF",171,"21/01/2019","09/03/2019"
6272,637,"BrF",173,"10/06/2019","23/09/2019"
6273,112,"FL",125,"16/06/2014","04/10/2014"
6273,112,"ABX",139,"16/01/2015","05/03/2015"
6279,15,"FL",125,"16/06/2014","04/10/2014"
6279,15,"ABX",139,"16/01/2015","05/03/2015"
6279,15,"H",142,"22/06/2015","29/09/2015"
6279,15,"ABX",144,"02/02/2016","09/03/2016"
6279,27,"BrF",164,"21/06/2017","20/09/2017"
6279,27,"BrF",166,"30/01/2018","14/03/2018"
6279,27,"BrF",167,"19/06/2018","22/09/2018"
6279,60,"BrF",159,"23/06/2016","19/09/2016"
6309,68,"ABX",139,"16/01/2015","05/03/2015"
6309,68,"FL",125,"16/06/2014","04/10/2014"
6309,68,"AB",142,"22/06/2015","29/09/2015"
6309,605,"BrM",144,"02/02/2016","09/03/2016"
6309,605,"BrM",159,"23/06/2016","19/09/2016"
6309,605,"BrM",161,"07/02/2017","03/03/2017"
6309,605,"BrM",164,"21/06/2017","20/09/2017"
6312,155,"ABX",139,"16/01/2015","05/03/2015"
6313,126,"OFL",139,"16/01/2015","05/03/2015"
6313,126,"AB",142,"22/06/2015","29/09/2015"
6313,126,"ABX",144,"02/02/2016","09/03/2016"
6313,126,"ABX",159,"23/06/2016","19/09/2016"
6313,126,"ABX",161,"07/02/2017","03/03/2017"
6313,127,"BrM",164,"21/06/2017","20/09/2017"
6313,127,"BrM",166,"30/01/2018","14/03/2018"
6313,127,"BrM",167,"19/06/2018","22/09/2018"
6374,480,"FL",142,"22/06/2015","29/09/2015"
6374,480,"ABX",144,"02/02/2016","09/03/2016"
6374,480,"H",159,"23/06/2016","19/09/2016"
6374,740,"BrM",161,"07/02/2017","03/03/2017"
6374,740,"TBRM",164,"21/06/2017","20/09/2017"
6378,3,"BrF",173,"10/06/2019","23/09/2019"
6378,3,"BrF",174,"05/02/2020","16/03/2020"
6378,83,"BrF",164,"21/06/2017","20/09/2017"
6378,83,"BrF",166,"30/01/2018","14/03/2018"
6378,83,"BrF",167,"19/06/2018","22/09/2018"
6378,83,"BrF",171,"21/01/2019","09/03/2019"
6378,83,"TBRF",173,"10/06/2019","23/09/2019"
6378,179,"FL",142,"22/06/2015","29/09/2015"
6378,179,"H",159,"23/06/2016","19/09/2016"
6378,662,"ABX",144,"02/02/2016","09/03/2016"
6382,50,"BrM",159,"23/06/2016","19/09/2016"
6382,53,"H",142,"22/06/2015","29/09/2015"
6382,53,"ABX",144,"02/02/2016","09/03/2016"
6384,110,"BrM",159,"23/06/2016","19/09/2016"
6384,110,"BrM",161,"07/02/2017","03/03/2017"
6384,110,"BrM",164,"21/06/2017","20/09/2017"
6384,110,"BrM",166,"30/01/2018","14/03/2018"
6384,110,"BrM",167,"19/06/2018","22/09/2018"
6384,110,"BrM",171,"21/01/2019","09/03/2019"
6384,110,"BrM",173,"10/06/2019","23/09/2019"
6384,111,"ABX",144,"02/02/2016","09/03/2016"
6385,2,"BrM",161,"07/02/2017","03/03/2017"
6385,2,"BrM",164,"21/06/2017","20/09/2017"
6385,2,"BrM",166,"30/01/2018","14/03/2018"
6385,2,"BrM",167,"19/06/2018","22/09/2018"
6385,2,"BrM",171,"21/01/2019","09/03/2019"
6385,2,"BrM",173,"10/06/2019","23/09/2019"
6385,2,"BrM",174,"05/02/2020","16/03/2020"
6385,616,"AB",142,"22/06/2015","29/09/2015"
6385,616,"ABX",144,"02/02/2016","09/03/2016"
6546,39,"BrF",159,"23/06/2016","19/09/2016"
6546,39,"BrF",161,"07/02/2017","03/03/2017"
6546,39,"BrF",164,"21/06/2017","20/09/2017"
6546,39,"BrF",166,"30/01/2018","14/03/2018"
6546,39,"BrF",167,"19/06/2018","22/09/2018"
6546,39,"BrF",171,"21/01/2019","09/03/2019"
6546,39,"BrF",173,"10/06/2019","23/09/2019"
6546,75,"OFL",144,"02/02/2016","09/03/2016"
6548,-3,"FLOAT",159,"23/06/2016","19/09/2016"
6548,50,"BrM",161,"07/02/2017","03/03/2017"
6548,50,"BrM",164,"21/06/2017","20/09/2017"
6548,50,"BrM",166,"30/01/2018","14/03/2018"
6548,50,"BrM",167,"19/06/2018","22/09/2018"
6548,50,"BrM",171,"21/01/2019","09/03/2019"
6548,50,"BrM",173,"10/06/2019","23/09/2019"
6548,50,"BrM",174,"05/02/2020","16/03/2020"
6548,71,"OFL",144,"02/02/2016","09/03/2016"
6551,80,"BrF",144,"02/02/2016","09/03/2016"
6551,633,"ABX",159,"23/06/2016","19/09/2016"
6551,738,"BrF",161,"07/02/2017","03/03/2017"
6551,738,"BrF",164,"21/06/2017","20/09/2017"
6551,738,"BrF",166,"30/01/2018","14/03/2018"
6551,738,"BrF",167,"19/06/2018","22/09/2018"
6551,738,"BrF",171,"21/01/2019","09/03/2019"
6551,738,"BrF",173,"10/06/2019","23/09/2019"
6551,738,"BrF",174,"05/02/2020","16/03/2020"
6552,127,"ABX",144,"02/02/2016","09/03/2016"
6554,58,"BrF",159,"23/06/2016","19/09/2016"
6554,58,"BrF",161,"07/02/2017","03/03/2017"
6554,58,"BrF",164,"21/06/2017","20/09/2017"
6554,58,"BrF",166,"30/01/2018","14/03/2018"
6554,58,"BrF",167,"19/06/2018","22/09/2018"
6554,58,"BrF",171,"21/01/2019","09/03/2019"
6554,58,"BrF",173,"10/06/2019","23/09/2019"
6554,58,"BrF",174,"05/02/2020","16/03/2020"
6554,83,"OFL",144,"02/02/2016","09/03/2016"
6556,-3,"FLOAT",159,"23/06/2016","19/09/2016"
6556,88,"ABX",144,"02/02/2016","09/03/2016"
6556,617,"BrM",164,"21/06/2017","20/09/2017"
6556,617,"BrM",166,"30/01/2018","14/03/2018"
6556,617,"BrM",167,"19/06/2018","22/09/2018"
6557,32,"BrM",161,"07/02/2017","03/03/2017"
6557,32,"BrM",164,"21/06/2017","20/09/2017"
6557,32,"BrM",166,"30/01/2018","14/03/2018"
6557,32,"BrM",167,"19/06/2018","22/09/2018"
6557,32,"BrM",171,"21/01/2019","09/03/2019"
6557,36,"OFL",144,"02/02/2016","09/03/2016"
6557,36,"AB",159,"23/06/2016","19/09/2016"
6560,165,"ABX",144,"02/02/2016","09/03/2016"
6563,24,"ABX",159,"23/06/2016","19/09/2016"
6563,24,"FL",144,"02/02/2016","09/03/2016"
6563,746,"BrM",164,"21/06/2017","20/09/2017"
6563,746,"BrM",166,"30/01/2018","14/03/2018"
6563,746,"BrM",167,"19/06/2018","22/09/2018"
6563,746,"BrM",171,"21/01/2019","09/03/2019"
6563,746,"BrM",173,"10/06/2019","23/09/2019"
6564,81,"OFL",144,"02/02/2016","09/03/2016"
6565,177,"BrM",159,"23/06/2016","19/09/2016"
6565,177,"BrM",161,"07/02/2017","03/03/2017"
6565,177,"BrM",164,"21/06/2017","20/09/2017"
6565,177,"BrM",166,"30/01/2018","14/03/2018"
6565,177,"BrM",167,"19/06/2018","22/09/2018"
6565,177,"BrM",171,"21/01/2019","09/03/2019"
6565,177,"BrM",173,"10/06/2019","23/09/2019"
6565,177,"BrM",174,"05/02/2020","16/03/2020"
6565,663,"BrM",144,"02/02/2016","09/03/2016"
6566,154,"BrM",144,"02/02/2016","09/03/2016"
6567,165,"BrM",144,"02/02/2016","09/03/2016"
6567,165,"BrM",159,"23/06/2016","19/09/2016"
6567,165,"BrM",161,"07/02/2017","03/03/2017"
6567,165,"BrM",164,"21/06/2017","20/09/2017"
6567,165,"BrM",166,"30/01/2018","14/03/2018"
6567,165,"BrM",167,"19/06/2018","22/09/2018"
6567,165,"BrM",171,"21/01/2019","09/03/2019"
6567,165,"BrM",173,"10/06/2019","23/09/2019"
6567,165,"BrM",174,"05/02/2020","16/03/2020"
6568,60,"BrF",161,"07/02/2017","03/03/2017"
6568,60,"BrF",164,"21/06/2017","20/09/2017"
6568,60,"BrF",166,"30/01/2018","14/03/2018"
6568,60,"BrF",167,"19/06/2018","22/09/2018"
6568,60,"BrF",171,"21/01/2019","09/03/2019"
6568,60,"BrF",173,"10/06/2019","23/09/2019"
6568,60,"BrF",174,"05/02/2020","16/03/2020"
6568,605,"OFL",144,"02/02/2016","09/03/2016"
6568,605,"AB",159,"23/06/2016","19/09/2016"
6571,13,"OFL",144,"02/02/2016","09/03/2016"
6571,13,"H",159,"23/06/2016","19/09/2016"
6571,13,"ABX",161,"07/02/2017","03/03/2017"
6571,13,"ABX",164,"21/06/2017","20/09/2017"
6571,13,"ABX",166,"30/01/2018","14/03/2018"
6571,13,"H",167,"19/06/2018","22/09/2018"
6573,129,"OFL",144,"02/02/2016","09/03/2016"
6645,12,"BrM",164,"21/06/2017","20/09/2017"
6645,12,"BrM",166,"30/01/2018","14/03/2018"
6645,12,"BrM",167,"19/06/2018","22/09/2018"
6645,12,"BrM",171,"21/01/2019","09/03/2019"
6645,12,"BrM",173,"10/06/2019","23/09/2019"
6645,27,"ABX",159,"23/06/2016","19/09/2016"
6645,27,"ABX",161,"07/02/2017","03/03/2017"
6660,50,"BrF",161,"07/02/2017","03/03/2017"
6660,50,"BrF",164,"21/06/2017","20/09/2017"
6660,50,"BrF",166,"30/01/2018","14/03/2018"
6660,50,"BrF",167,"19/06/2018","22/09/2018"
6660,50,"BrF",171,"21/01/2019","09/03/2019"
6673,20,"BrF",164,"21/06/2017","20/09/2017"
6673,20,"BrF",166,"30/01/2018","14/03/2018"
6673,20,"BrF",167,"19/06/2018","22/09/2018"
6673,20,"BrF",171,"21/01/2019","09/03/2019"
6673,20,"BrF",173,"10/06/2019","23/09/2019"
6673,407,"ABX",161,"07/02/2017","03/03/2017"
6690,2,"BrF",161,"07/02/2017","03/03/2017"
6690,2,"BrF",164,"21/06/2017","20/09/2017"
6690,2,"BrF",166,"30/01/2018","14/03/2018"
6690,2,"BrF",167,"19/06/2018","22/09/2018"
6690,2,"BrF",171,"21/01/2019","09/03/2019"
6690,2,"BrF",173,"10/06/2019","23/09/2019"
6690,2,"BrF",174,"05/02/2020","16/03/2020"
6693,481,"OFL",161,"07/02/2017","03/03/2017"
6693,481,"H",164,"21/06/2017","20/09/2017"
6693,531,"BrF",166,"30/01/2018","14/03/2018"
6693,531,"BrF",167,"19/06/2018","22/09/2018"
6693,531,"BrF",171,"21/01/2019","09/03/2019"
6693,531,"BrF",173,"10/06/2019","23/09/2019"
6693,531,"BrF",174,"05/02/2020","16/03/2020"
6697,13,"OFL",161,"07/02/2017","03/03/2017"
6697,13,"ABX",164,"21/06/2017","20/09/2017"
6697,740,"BrM",164,"21/06/2017","20/09/2017"
6697,740,"BrM",166,"30/01/2018","14/03/2018"
6697,740,"BrM",167,"19/06/2018","22/09/2018"
6697,740,"BrM",171,"21/01/2019","09/03/2019"
6764,57,"FL",164,"21/06/2017","20/09/2017"
6764,57,"ABX",166,"30/01/2018","14/03/2018"
6764,123,"BrF",167,"19/06/2018","22/09/2018"
6764,123,"BrF",171,"21/01/2019","09/03/2019"
6764,123,"BrF",173,"10/06/2019","23/09/2019"
6764,123,"BrF",174,"05/02/2020","16/03/2020"
6777,616,"FL",164,"21/06/2017","20/09/2017"
6777,616,"ABX",166,"30/01/2018","14/03/2018"
6777,616,"H",167,"19/06/2018","22/09/2018"
6777,616,"H",171,"21/01/2019","09/03/2019"
6777,616,"ABX",173,"10/06/2019","23/09/2019"
6780,94,"OFL",164,"21/06/2017","20/09/2017"
6780,94,"AB",167,"19/06/2018","22/09/2018"
6780,765,"BrF",171,"21/01/2019","09/03/2019"
6780,765,"BrF",173,"10/06/2019","23/09/2019"
6780,765,"BrF",174,"05/02/2020","16/03/2020"
6831,172,"OFL",166,"30/01/2018","14/03/2018"
6831,172,"ABX",167,"19/06/2018","22/09/2018"
6831,172,"ABX",171,"21/01/2019","09/03/2019"
6831,172,"ABX",173,"10/06/2019","23/09/2019"
6831,740,"BrM",174,"05/02/2020","16/03/2020"
6836,68,"BrF",171,"21/01/2019","09/03/2019"
6836,68,"BrF",173,"10/06/2019","23/09/2019"
6836,617,"OFL",166,"30/01/2018","14/03/2018"
6836,617,"ABX",167,"19/06/2018","22/09/2018"
6845,-3,"FLOAT",171,"21/01/2019","09/03/2019"
6845,83,"BrF",173,"10/06/2019","23/09/2019"
6845,83,"BrF",174,"05/02/2020","16/03/2020"
6845,662,"FL",166,"30/01/2018","14/03/2018"
6845,662,"AB",167,"19/06/2018","22/09/2018"
6857,739,"ABX",167,"19/06/2018","22/09/2018"
6857,739,"ABX",171,"21/01/2019","09/03/2019"
6859,2,"OFL",167,"19/06/2018","22/09/2018"
6859,2,"ABX",171,"21/01/2019","09/03/2019"
6859,2,"ABX",173,"10/06/2019","23/09/2019"
6859,2,"ABX",174,"05/02/2020","16/03/2020"
6863,26,"BrM",174,"05/02/2020","16/03/2020"
6863,746,"OFL",167,"19/06/2018","22/09/2018"
6863,746,"ABX",171,"21/01/2019","09/03/2019"
6863,746,"ABX",173,"10/06/2019","23/09/2019"
6865,28,"BrM",173,"10/06/2019","23/09/2019"
6865,28,"BrM",174,"05/02/2020","16/03/2020"
6865,43,"H",167,"19/06/2018","22/09/2018"
6865,43,"ABX",171,"21/01/2019","09/03/2019"
6877,20,"BrM",173,"10/06/2019","23/09/2019"
6877,20,"BrM",174,"05/02/2020","16/03/2020"
6877,481,"OFL",167,"19/06/2018","22/09/2018"
6877,481,"ABX",171,"21/01/2019","09/03/2019"
6882,-3,"FLOAT",173,"10/06/2019","23/09/2019"
6882,738,"OFL",167,"19/06/2018","22/09/2018"
6884,47,"ABX",167,"19/06/2018","22/09/2018"
6884,47,"ABX",171,"21/01/2019","09/03/2019"
6884,47,"H",173,"10/06/2019","23/09/2019"
6884,47,"ABX",174,"05/02/2020","16/03/2020"
6886,58,"FL",167,"19/06/2018","22/09/2018"
6886,58,"OFL",171,"21/01/2019","09/03/2019"
6886,58,"ABX",173,"10/06/2019","23/09/2019"
6886,58,"ABX",174,"05/02/2020","16/03/2020"
6900,15,"ABX",167,"19/06/2018","22/09/2018"
6900,172,"BrM",171,"21/01/2019","09/03/2019"
6900,172,"BrM",173,"10/06/2019","23/09/2019"
6900,172,"BrM",174,"05/02/2020","16/03/2020"
6909,8,"ABX",167,"19/06/2018","22/09/2018"
6909,8,"ABX",171,"21/01/2019","09/03/2019"
6909,8,"ABX",173,"10/06/2019","23/09/2019"
6909,8,"ABX",174,"05/02/2020","16/03/2020"
6910,616,"FL",167,"19/06/2018","22/09/2018"
6910,616,"ABX",171,"21/01/2019","09/03/2019"
6910,616,"ABX",173,"10/06/2019","23/09/2019"
6910,616,"ABX",174,"05/02/2020","16/03/2020"
6921,70,"FL",167,"19/06/2018","22/09/2018"
6921,70,"ABX",171,"21/01/2019","09/03/2019"
6921,70,"BrM",173,"10/06/2019","23/09/2019"
6921,123,"BrM",173,"10/06/2019","23/09/2019"
6926,20,"FL",167,"19/06/2018","22/09/2018"
6926,20,"ABX",171,"21/01/2019","09/03/2019"
6926,20,"ABX",173,"10/06/2019","23/09/2019"
7071,24,"ABX",171,"21/01/2019","09/03/2019"
7071,24,"ABX",173,"10/06/2019","23/09/2019"
