TerritoryID,FieldPeriodID,PeriodStart,PeriodEnd,SummerIndex
-5,119,07/12/2011,21/12/2011,0
-5,127,02/04/2013,10/06/2013,1
-5,157,20/04/2016,08/07/2016,1
-4,33,29/05/2004,23/08/2004,1
-4,36,09/01/2005,12/01/2005,0
-4,38,26/05/2005,03/08/2005,1
-4,73,13/06/2006,29/07/2006,1
-4,84,14/06/2007,12/07/2007,1
-4,93,04/07/2009,24/08/2009,1
-4,102,09/01/2010,12/02/2010,0
-4,109,04/06/2010,16/08/2010,1
-4,117,05/07/2011,26/08/2011,1
-4,121,04/08/2013,28/09/2013,1
-3,1,28/09/1981,19/12/1981,0.036144578
-3,2,10/03/1982,11/12/1982,0.660649819
-3,3,26/05/1983,28/11/1983,0.684491979
-3,4,13/01/1984,26/09/1984,0.69379845
-3,5,16/03/1985,27/11/1985,0.712062257
-3,6,19/05/1986,05/12/1986,0.671641791
-3,7,29/01/1987,28/01/1988,0.501369863
-3,8,16/07/1988,24/03/1989,0.305555556
-3,10,02/07/1989,26/11/1989,0.614864865
-3,12,22/01/1990,12/09/1990,0.705128205
-3,19,22/05/1995,14/09/1995,1
-3,22,01/07/1997,28/08/1997,1
-3,25,20/06/1998,27/09/1998,1
-3,26,12/01/1999,29/01/1999,0
-3,27,09/04/1999,04/05/1999,1
-3,28,02/07/1999,26/09/1999,1
-3,34,30/05/2004,02/09/2004,1
-3,35,18/12/2004,12/01/2005,0
-3,37,26/05/2005,11/09/2005,1
-3,39,25/07/2000,13/08/2000,1
-3,41,11/07/2002,02/10/2002,0.976190476
-3,54,11/11/2005,11/12/2005,0
-3,75,12/06/2006,02/09/2006,1
-3,77,06/01/2007,29/01/2007,0
-3,82,14/06/2007,16/09/2007,1
-3,85,08/01/2008,21/02/2008,0
-3,87,10/07/2008,07/09/2008,1
-3,90,30/12/2008,03/03/2009,0
-3,92,08/06/2009,18/09/2009,1
-3,104,30/06/2010,10/09/2010,1
-3,105,25/06/2011,02/10/2011,0.98
-3,112,22/01/2012,28/02/2012,0
-3,116,04/06/2012,30/09/2012,1
-3,118,22/01/2013,27/02/2013,0
-3,122,18/06/2013,30/09/2013,1
-3,124,19/01/2014,04/03/2014,0
-3,125,16/06/2014,04/10/2014,0.963963964
-3,139,16/01/2015,05/03/2015,0
-3,159,23/06/2016,19/09/2016,1
-3,166,30/01/2018,14/03/2018,0
-3,167,19/06/2018,22/09/2018,1
-3,171,21/01/2019,09/03/2019,0
-3,173,10/06/2019,23/09/2019,1
-3,174,05/02/2020,16/03/2020,0
-2,45,01/01/1990,31/12/1990,0.501369863
-2,47,18/07/1994,20/07/1994,1
-2,49,15/04/1996,15/08/1996,1
-2,83,24/06/2007,10/08/2007,1
-1,9,29/10/1988,10/12/1988,0
-1,11,24/01/1989,24/11/1989,0.6
-1,13,20/01/1990,30/12/1990,0.530434783
-1,20,10/11/1996,13/03/1997,0
-1,24,25/02/1998,30/07/1998,0.775641026
-1,120,23/09/1988,29/09/1988,1
1,1,28/09/1981,19/12/1981,0.036144578
1,2,10/03/1982,11/12/1982,0.660649819
1,3,26/05/1983,28/11/1983,0.684491979
1,4,13/01/1984,26/09/1984,0.69379845
1,5,16/03/1985,27/11/1985,0.712062257
1,6,19/05/1986,05/12/1986,0.671641791
1,7,29/01/1987,28/01/1988,0.501369863
1,8,16/07/1988,24/03/1989,0.305555556
1,10,02/07/1989,26/11/1989,0.614864865
1,12,22/01/1990,12/09/1990,0.705128205
1,14,01/01/1991,31/12/1991,0.501369863
1,19,22/05/1995,14/09/1995,1
1,21,24/06/1996,11/08/1996,1
1,22,01/07/1997,28/08/1997,1
1,23,20/12/1997,28/03/1998,0
1,25,20/06/1998,27/09/1998,1
1,26,12/01/1999,29/01/1999,0
1,27,09/04/1999,04/05/1999,1
1,28,02/07/1999,26/09/1999,1
1,29,20/11/1999,07/12/1999,0
1,30,06/06/2003,02/09/2003,1
1,31,12/12/2003,14/01/2004,0
1,32,17/05/2004,29/05/2004,1
1,34,30/05/2004,02/09/2004,1
1,35,18/12/2004,12/01/2005,0
1,37,26/05/2005,11/09/2005,1
1,39,25/07/2000,13/08/2000,1
1,40,29/06/2001,26/07/2001,1
1,41,11/07/2002,02/10/2002,0.976190476
1,54,11/11/2005,11/12/2005,0
1,75,12/06/2006,02/09/2006,1
1,77,06/01/2007,29/01/2007,0
1,82,14/06/2007,16/09/2007,1
1,85,08/01/2008,21/02/2008,0
1,87,10/07/2008,07/09/2008,1
1,90,30/12/2008,03/03/2009,0
1,92,08/06/2009,18/09/2009,1
1,103,12/02/2010,19/03/2010,0
1,104,30/06/2010,10/09/2010,1
1,105,25/06/2011,02/10/2011,0.98
1,112,22/01/2012,28/02/2012,0
1,116,04/06/2012,30/09/2012,1
1,118,22/01/2013,27/02/2013,0
1,122,18/06/2013,30/09/2013,1
1,124,19/01/2014,04/03/2014,0
1,125,16/06/2014,04/10/2014,0.963963964
1,139,16/01/2015,05/03/2015,0
1,142,22/06/2015,29/09/2015,1
1,144,02/02/2016,09/03/2016,0
1,159,23/06/2016,19/09/2016,1
1,161,07/02/2017,03/03/2017,0
1,164,21/06/2017,20/09/2017,1
1,166,30/01/2018,14/03/2018,0
1,167,19/06/2018,22/09/2018,1
1,171,21/01/2019,09/03/2019,0
1,173,10/06/2019,23/09/2019,1
1,174,05/02/2020,16/03/2020,0
2,2,10/03/1982,11/12/1982,0.660649819
2,3,26/05/1983,28/11/1983,0.684491979
2,8,16/07/1988,24/03/1989,0.305555556
2,10,02/07/1989,26/11/1989,0.614864865
2,12,22/01/1990,12/09/1990,0.705128205
2,16,07/08/1993,13/08/1993,1
2,17,07/07/1994,29/07/1994,1
2,19,22/05/1995,14/09/1995,1
2,21,24/06/1996,11/08/1996,1
2,22,01/07/1997,28/08/1997,1
2,23,20/12/1997,28/03/1998,0
2,25,20/06/1998,27/09/1998,1
2,26,12/01/1999,29/01/1999,0
2,27,09/04/1999,04/05/1999,1
2,28,02/07/1999,26/09/1999,1
2,30,06/06/2003,02/09/2003,1
2,31,12/12/2003,14/01/2004,0
2,32,17/05/2004,29/05/2004,1
2,34,30/05/2004,02/09/2004,1
2,35,18/12/2004,12/01/2005,0
2,37,26/05/2005,11/09/2005,1
2,39,25/07/2000,13/08/2000,1
2,40,29/06/2001,26/07/2001,1
2,41,11/07/2002,02/10/2002,0.976190476
2,54,11/11/2005,11/12/2005,0
2,75,12/06/2006,02/09/2006,1
2,77,06/01/2007,29/01/2007,0
2,82,14/06/2007,16/09/2007,1
2,85,08/01/2008,21/02/2008,0
2,87,10/07/2008,07/09/2008,1
2,90,30/12/2008,03/03/2009,0
2,92,08/06/2009,18/09/2009,1
2,103,12/02/2010,19/03/2010,0
2,104,30/06/2010,10/09/2010,1
2,105,25/06/2011,02/10/2011,0.98
2,112,22/01/2012,28/02/2012,0
2,116,04/06/2012,30/09/2012,1
2,118,22/01/2013,27/02/2013,0
2,122,18/06/2013,30/09/2013,1
2,124,19/01/2014,04/03/2014,0
2,125,16/06/2014,04/10/2014,0.963963964
2,139,16/01/2015,05/03/2015,0
2,142,22/06/2015,29/09/2015,1
2,144,02/02/2016,09/03/2016,0
2,159,23/06/2016,19/09/2016,1
2,161,07/02/2017,03/03/2017,0
2,164,21/06/2017,20/09/2017,1
2,166,30/01/2018,14/03/2018,0
2,167,19/06/2018,22/09/2018,1
2,171,21/01/2019,09/03/2019,0
2,173,10/06/2019,23/09/2019,1
2,174,05/02/2020,16/03/2020,0
3,1,28/09/1981,19/12/1981,0.036144578
3,2,10/03/1982,11/12/1982,0.660649819
3,3,26/05/1983,28/11/1983,0.684491979
3,4,13/01/1984,26/09/1984,0.69379845
3,5,16/03/1985,27/11/1985,0.712062257
3,6,19/05/1986,05/12/1986,0.671641791
3,7,29/01/1987,28/01/1988,0.501369863
3,8,16/07/1988,24/03/1989,0.305555556
3,10,02/07/1989,26/11/1989,0.614864865
3,12,22/01/1990,12/09/1990,0.705128205
3,14,01/01/1991,31/12/1991,0.501369863
3,16,07/08/1993,13/08/1993,1
3,19,22/05/1995,14/09/1995,1
3,21,24/06/1996,11/08/1996,1
3,22,01/07/1997,28/08/1997,1
3,23,20/12/1997,28/03/1998,0
3,25,20/06/1998,27/09/1998,1
3,26,12/01/1999,29/01/1999,0
3,27,09/04/1999,04/05/1999,1
3,28,02/07/1999,26/09/1999,1
3,30,06/06/2003,02/09/2003,1
3,31,12/12/2003,14/01/2004,0
3,32,17/05/2004,29/05/2004,1
3,34,30/05/2004,02/09/2004,1
3,35,18/12/2004,12/01/2005,0
3,37,26/05/2005,11/09/2005,1
3,39,25/07/2000,13/08/2000,1
3,40,29/06/2001,26/07/2001,1
3,41,11/07/2002,02/10/2002,0.976190476
3,54,11/11/2005,11/12/2005,0
3,75,12/06/2006,02/09/2006,1
3,77,06/01/2007,29/01/2007,0
3,82,14/06/2007,16/09/2007,1
3,85,08/01/2008,21/02/2008,0
3,87,10/07/2008,07/09/2008,1
3,90,30/12/2008,03/03/2009,0
3,92,08/06/2009,18/09/2009,1
3,103,12/02/2010,19/03/2010,0
3,104,30/06/2010,10/09/2010,1
3,105,25/06/2011,02/10/2011,0.98
3,112,22/01/2012,28/02/2012,0
3,116,04/06/2012,30/09/2012,1
3,118,22/01/2013,27/02/2013,0
3,122,18/06/2013,30/09/2013,1
3,124,19/01/2014,04/03/2014,0
3,125,16/06/2014,04/10/2014,0.963963964
3,139,16/01/2015,05/03/2015,0
3,142,22/06/2015,29/09/2015,1
3,144,02/02/2016,09/03/2016,0
3,159,23/06/2016,19/09/2016,1
3,161,07/02/2017,03/03/2017,0
3,164,21/06/2017,20/09/2017,1
3,166,30/01/2018,14/03/2018,0
3,167,19/06/2018,22/09/2018,1
3,171,21/01/2019,09/03/2019,0
3,173,10/06/2019,23/09/2019,1
3,174,05/02/2020,16/03/2020,0
4,1,28/09/1981,19/12/1981,0.036144578
4,2,10/03/1982,11/12/1982,0.660649819
4,3,26/05/1983,28/11/1983,0.684491979
4,4,13/01/1984,26/09/1984,0.69379845
4,5,16/03/1985,27/11/1985,0.712062257
4,6,19/05/1986,05/12/1986,0.671641791
4,7,29/01/1987,28/01/1988,0.501369863
4,8,16/07/1988,24/03/1989,0.305555556
4,10,02/07/1989,26/11/1989,0.614864865
4,12,22/01/1990,12/09/1990,0.705128205
4,14,01/01/1991,31/12/1991,0.501369863
4,16,07/08/1993,13/08/1993,1
4,25,20/06/1998,27/09/1998,1
4,26,12/01/1999,29/01/1999,0
4,27,09/04/1999,04/05/1999,1
4,28,02/07/1999,26/09/1999,1
4,30,06/06/2003,02/09/2003,1
4,31,12/12/2003,14/01/2004,0
4,32,17/05/2004,29/05/2004,1
4,34,30/05/2004,02/09/2004,1
4,35,18/12/2004,12/01/2005,0
4,37,26/05/2005,11/09/2005,1
4,39,25/07/2000,13/08/2000,1
4,40,29/06/2001,26/07/2001,1
4,41,11/07/2002,02/10/2002,0.976190476
4,54,11/11/2005,11/12/2005,0
4,75,12/06/2006,02/09/2006,1
4,77,06/01/2007,29/01/2007,0
4,82,14/06/2007,16/09/2007,1
4,85,08/01/2008,21/02/2008,0
4,87,10/07/2008,07/09/2008,1
4,90,30/12/2008,03/03/2009,0
4,92,08/06/2009,18/09/2009,1
4,103,12/02/2010,19/03/2010,0
4,104,30/06/2010,10/09/2010,1
5,17,07/07/1994,29/07/1994,1
5,19,22/05/1995,14/09/1995,1
5,21,24/06/1996,11/08/1996,1
5,22,01/07/1997,28/08/1997,1
5,23,20/12/1997,28/03/1998,0
5,25,20/06/1998,27/09/1998,1
5,26,12/01/1999,29/01/1999,0
5,27,09/04/1999,04/05/1999,1
5,28,02/07/1999,26/09/1999,1
5,29,20/11/1999,07/12/1999,0
5,30,06/06/2003,02/09/2003,1
5,31,12/12/2003,14/01/2004,0
5,32,17/05/2004,29/05/2004,1
5,34,30/05/2004,02/09/2004,1
5,35,18/12/2004,12/01/2005,0
5,37,26/05/2005,11/09/2005,1
5,39,25/07/2000,13/08/2000,1
5,40,29/06/2001,26/07/2001,1
5,41,11/07/2002,02/10/2002,0.976190476
5,54,11/11/2005,11/12/2005,0
5,75,12/06/2006,02/09/2006,1
5,77,06/01/2007,29/01/2007,0
5,82,14/06/2007,16/09/2007,1
5,85,08/01/2008,21/02/2008,0
5,87,10/07/2008,07/09/2008,1
5,90,30/12/2008,03/03/2009,0
5,92,08/06/2009,18/09/2009,1
5,103,12/02/2010,19/03/2010,0
5,104,30/06/2010,10/09/2010,1
6,39,25/07/2000,13/08/2000,1
6,40,29/06/2001,26/07/2001,1
6,41,11/07/2002,02/10/2002,0.976190476
7,2,10/03/1982,11/12/1982,0.660649819
7,3,26/05/1983,28/11/1983,0.684491979
7,5,16/03/1985,27/11/1985,0.712062257
7,6,19/05/1986,05/12/1986,0.671641791
7,7,29/01/1987,28/01/1988,0.501369863
7,8,16/07/1988,24/03/1989,0.305555556
7,10,02/07/1989,26/11/1989,0.614864865
7,12,22/01/1990,12/09/1990,0.705128205
7,14,01/01/1991,31/12/1991,0.501369863
7,16,07/08/1993,13/08/1993,1
7,23,20/12/1997,28/03/1998,0
7,25,20/06/1998,27/09/1998,1
7,26,12/01/1999,29/01/1999,0
7,28,02/07/1999,26/09/1999,1
7,30,06/06/2003,02/09/2003,1
7,31,12/12/2003,14/01/2004,0
7,32,17/05/2004,29/05/2004,1
7,34,30/05/2004,02/09/2004,1
7,35,18/12/2004,12/01/2005,0
7,37,26/05/2005,11/09/2005,1
7,39,25/07/2000,13/08/2000,1
7,40,29/06/2001,26/07/2001,1
7,41,11/07/2002,02/10/2002,0.976190476
7,54,11/11/2005,11/12/2005,0
7,75,12/06/2006,02/09/2006,1
7,77,06/01/2007,29/01/2007,0
7,82,14/06/2007,16/09/2007,1
7,85,08/01/2008,21/02/2008,0
7,87,10/07/2008,07/09/2008,1
7,90,30/12/2008,03/03/2009,0
7,92,08/06/2009,18/09/2009,1
7,103,12/02/2010,19/03/2010,0
7,104,30/06/2010,10/09/2010,1
8,1,28/09/1981,19/12/1981,0.036144578
8,2,10/03/1982,11/12/1982,0.660649819
8,5,16/03/1985,27/11/1985,0.712062257
8,6,19/05/1986,05/12/1986,0.671641791
8,7,29/01/1987,28/01/1988,0.501369863
8,8,16/07/1988,24/03/1989,0.305555556
8,10,02/07/1989,26/11/1989,0.614864865
8,12,22/01/1990,12/09/1990,0.705128205
8,14,01/01/1991,31/12/1991,0.501369863
8,16,07/08/1993,13/08/1993,1
8,17,07/07/1994,29/07/1994,1
8,19,22/05/1995,14/09/1995,1
8,21,24/06/1996,11/08/1996,1
8,22,01/07/1997,28/08/1997,1
8,23,20/12/1997,28/03/1998,0
8,25,20/06/1998,27/09/1998,1
8,26,12/01/1999,29/01/1999,0
8,27,09/04/1999,04/05/1999,1
8,28,02/07/1999,26/09/1999,1
8,30,06/06/2003,02/09/2003,1
8,31,12/12/2003,14/01/2004,0
8,32,17/05/2004,29/05/2004,1
8,34,30/05/2004,02/09/2004,1
8,35,18/12/2004,12/01/2005,0
8,37,26/05/2005,11/09/2005,1
8,39,25/07/2000,13/08/2000,1
8,40,29/06/2001,26/07/2001,1
8,41,11/07/2002,02/10/2002,0.976190476
8,54,11/11/2005,11/12/2005,0
8,75,12/06/2006,02/09/2006,1
8,77,06/01/2007,29/01/2007,0
8,82,14/06/2007,16/09/2007,1
8,85,08/01/2008,21/02/2008,0
8,87,10/07/2008,07/09/2008,1
8,90,30/12/2008,03/03/2009,0
8,92,08/06/2009,18/09/2009,1
8,103,12/02/2010,19/03/2010,0
8,104,30/06/2010,10/09/2010,1
8,105,25/06/2011,02/10/2011,0.98
8,112,22/01/2012,28/02/2012,0
8,116,04/06/2012,30/09/2012,1
8,118,22/01/2013,27/02/2013,0
8,122,18/06/2013,30/09/2013,1
8,124,19/01/2014,04/03/2014,0
8,125,16/06/2014,04/10/2014,0.963963964
8,139,16/01/2015,05/03/2015,0
8,142,22/06/2015,29/09/2015,1
8,144,02/02/2016,09/03/2016,0
8,159,23/06/2016,19/09/2016,1
8,161,07/02/2017,03/03/2017,0
8,164,21/06/2017,20/09/2017,1
8,166,30/01/2018,14/03/2018,0
8,167,19/06/2018,22/09/2018,1
8,171,21/01/2019,09/03/2019,0
8,173,10/06/2019,23/09/2019,1
8,174,05/02/2020,16/03/2020,0
9,5,16/03/1985,27/11/1985,0.712062257
9,6,19/05/1986,05/12/1986,0.671641791
9,7,29/01/1987,28/01/1988,0.501369863
9,8,16/07/1988,24/03/1989,0.305555556
9,10,02/07/1989,26/11/1989,0.614864865
9,12,22/01/1990,12/09/1990,0.705128205
9,14,01/01/1991,31/12/1991,0.501369863
9,16,07/08/1993,13/08/1993,1
9,17,07/07/1994,29/07/1994,1
9,19,22/05/1995,14/09/1995,1
9,21,24/06/1996,11/08/1996,1
9,22,01/07/1997,28/08/1997,1
9,23,20/12/1997,28/03/1998,0
9,25,20/06/1998,27/09/1998,1
9,26,12/01/1999,29/01/1999,0
9,27,09/04/1999,04/05/1999,1
9,28,02/07/1999,26/09/1999,1
9,29,20/11/1999,07/12/1999,0
9,30,06/06/2003,02/09/2003,1
9,31,12/12/2003,14/01/2004,0
9,32,17/05/2004,29/05/2004,1
9,34,30/05/2004,02/09/2004,1
9,35,18/12/2004,12/01/2005,0
9,37,26/05/2005,11/09/2005,1
9,39,25/07/2000,13/08/2000,1
9,40,29/06/2001,26/07/2001,1
9,41,11/07/2002,02/10/2002,0.976190476
9,54,11/11/2005,11/12/2005,0
9,75,12/06/2006,02/09/2006,1
9,77,06/01/2007,29/01/2007,0
9,82,14/06/2007,16/09/2007,1
9,85,08/01/2008,21/02/2008,0
9,87,10/07/2008,07/09/2008,1
9,90,30/12/2008,03/03/2009,0
9,92,08/06/2009,18/09/2009,1
9,103,12/02/2010,19/03/2010,0
9,104,30/06/2010,10/09/2010,1
9,105,25/06/2011,02/10/2011,0.98
9,112,22/01/2012,28/02/2012,0
9,116,04/06/2012,30/09/2012,1
9,118,22/01/2013,27/02/2013,0
9,122,18/06/2013,30/09/2013,1
9,124,19/01/2014,04/03/2014,0
9,125,16/06/2014,04/10/2014,0.963963964
9,139,16/01/2015,05/03/2015,0
9,142,22/06/2015,29/09/2015,1
9,144,02/02/2016,09/03/2016,0
9,159,23/06/2016,19/09/2016,1
9,161,07/02/2017,03/03/2017,0
9,164,21/06/2017,20/09/2017,1
9,166,30/01/2018,14/03/2018,0
9,167,19/06/2018,22/09/2018,1
9,171,21/01/2019,09/03/2019,0
9,173,10/06/2019,23/09/2019,1
9,174,05/02/2020,16/03/2020,0
10,7,29/01/1987,28/01/1988,0.501369863
10,8,16/07/1988,24/03/1989,0.305555556
10,10,02/07/1989,26/11/1989,0.614864865
10,12,22/01/1990,12/09/1990,0.705128205
11,30,06/06/2003,02/09/2003,1
11,31,12/12/2003,14/01/2004,0
11,32,17/05/2004,29/05/2004,1
11,34,30/05/2004,02/09/2004,1
11,35,18/12/2004,12/01/2005,0
11,37,26/05/2005,11/09/2005,1
11,41,11/07/2002,02/10/2002,0.976190476
11,54,11/11/2005,11/12/2005,0
11,75,12/06/2006,02/09/2006,1
11,77,06/01/2007,29/01/2007,0
11,82,14/06/2007,16/09/2007,1
11,85,08/01/2008,21/02/2008,0
11,87,10/07/2008,07/09/2008,1
11,90,30/12/2008,03/03/2009,0
11,92,08/06/2009,18/09/2009,1
11,103,12/02/2010,19/03/2010,0
11,104,30/06/2010,10/09/2010,1
11,105,25/06/2011,02/10/2011,0.98
11,112,22/01/2012,28/02/2012,0
11,116,04/06/2012,30/09/2012,1
11,118,22/01/2013,27/02/2013,0
11,122,18/06/2013,30/09/2013,1
11,124,19/01/2014,04/03/2014,0
11,125,16/06/2014,04/10/2014,0.963963964
11,139,16/01/2015,05/03/2015,0
11,142,22/06/2015,29/09/2015,1
11,144,02/02/2016,09/03/2016,0
11,161,07/02/2017,03/03/2017,0
11,164,21/06/2017,20/09/2017,1
12,1,28/09/1981,19/12/1981,0.036144578
12,2,10/03/1982,11/12/1982,0.660649819
12,3,26/05/1983,28/11/1983,0.684491979
12,4,13/01/1984,26/09/1984,0.69379845
12,5,16/03/1985,27/11/1985,0.712062257
12,6,19/05/1986,05/12/1986,0.671641791
12,7,29/01/1987,28/01/1988,0.501369863
12,8,16/07/1988,24/03/1989,0.305555556
12,10,02/07/1989,26/11/1989,0.614864865
12,12,22/01/1990,12/09/1990,0.705128205
12,17,07/07/1994,29/07/1994,1
12,19,22/05/1995,14/09/1995,1
12,21,24/06/1996,11/08/1996,1
12,22,01/07/1997,28/08/1997,1
12,23,20/12/1997,28/03/1998,0
12,25,20/06/1998,27/09/1998,1
12,26,12/01/1999,29/01/1999,0
12,27,09/04/1999,04/05/1999,1
12,28,02/07/1999,26/09/1999,1
12,30,06/06/2003,02/09/2003,1
12,31,12/12/2003,14/01/2004,0
12,32,17/05/2004,29/05/2004,1
12,34,30/05/2004,02/09/2004,1
12,35,18/12/2004,12/01/2005,0
12,37,26/05/2005,11/09/2005,1
12,39,25/07/2000,13/08/2000,1
12,40,29/06/2001,26/07/2001,1
12,41,11/07/2002,02/10/2002,0.976190476
12,54,11/11/2005,11/12/2005,0
12,75,12/06/2006,02/09/2006,1
12,77,06/01/2007,29/01/2007,0
12,82,14/06/2007,16/09/2007,1
12,85,08/01/2008,21/02/2008,0
12,87,10/07/2008,07/09/2008,1
12,90,30/12/2008,03/03/2009,0
12,92,08/06/2009,18/09/2009,1
12,103,12/02/2010,19/03/2010,0
12,104,30/06/2010,10/09/2010,1
12,105,25/06/2011,02/10/2011,0.98
12,110,25/11/2011,24/12/2011,0
12,112,22/01/2012,28/02/2012,0
12,116,04/06/2012,30/09/2012,1
12,118,22/01/2013,27/02/2013,0
12,122,18/06/2013,30/09/2013,1
12,124,19/01/2014,04/03/2014,0
12,125,16/06/2014,04/10/2014,0.963963964
12,139,16/01/2015,05/03/2015,0
12,142,22/06/2015,29/09/2015,1
12,144,02/02/2016,09/03/2016,0
12,159,23/06/2016,19/09/2016,1
12,161,07/02/2017,03/03/2017,0
12,164,21/06/2017,20/09/2017,1
12,166,30/01/2018,14/03/2018,0
12,167,19/06/2018,22/09/2018,1
12,171,21/01/2019,09/03/2019,0
12,173,10/06/2019,23/09/2019,1
13,1,28/09/1981,19/12/1981,0.036144578
13,2,10/03/1982,11/12/1982,0.660649819
13,3,26/05/1983,28/11/1983,0.684491979
13,4,13/01/1984,26/09/1984,0.69379845
13,5,16/03/1985,27/11/1985,0.712062257
13,6,19/05/1986,05/12/1986,0.671641791
13,7,29/01/1987,28/01/1988,0.501369863
13,8,16/07/1988,24/03/1989,0.305555556
13,12,22/01/1990,12/09/1990,0.705128205
13,14,01/01/1991,31/12/1991,0.501369863
13,16,07/08/1993,13/08/1993,1
13,17,07/07/1994,29/07/1994,1
13,19,22/05/1995,14/09/1995,1
13,21,24/06/1996,11/08/1996,1
13,22,01/07/1997,28/08/1997,1
13,23,20/12/1997,28/03/1998,0
13,25,20/06/1998,27/09/1998,1
13,26,12/01/1999,29/01/1999,0
13,27,09/04/1999,04/05/1999,1
13,28,02/07/1999,26/09/1999,1
13,29,20/11/1999,07/12/1999,0
13,30,06/06/2003,02/09/2003,1
13,31,12/12/2003,14/01/2004,0
13,32,17/05/2004,29/05/2004,1
13,34,30/05/2004,02/09/2004,1
13,35,18/12/2004,12/01/2005,0
13,37,26/05/2005,11/09/2005,1
13,39,25/07/2000,13/08/2000,1
13,40,29/06/2001,26/07/2001,1
13,41,11/07/2002,02/10/2002,0.976190476
13,54,11/11/2005,11/12/2005,0
13,75,12/06/2006,02/09/2006,1
13,77,06/01/2007,29/01/2007,0
13,82,14/06/2007,16/09/2007,1
13,85,08/01/2008,21/02/2008,0
13,87,10/07/2008,07/09/2008,1
13,90,30/12/2008,03/03/2009,0
13,92,08/06/2009,18/09/2009,1
13,103,12/02/2010,19/03/2010,0
13,104,30/06/2010,10/09/2010,1
13,105,25/06/2011,02/10/2011,0.98
13,112,22/01/2012,28/02/2012,0
13,116,04/06/2012,30/09/2012,1
13,118,22/01/2013,27/02/2013,0
13,122,18/06/2013,30/09/2013,1
13,124,19/01/2014,04/03/2014,0
13,125,16/06/2014,04/10/2014,0.963963964
13,139,16/01/2015,05/03/2015,0
13,142,22/06/2015,29/09/2015,1
13,144,02/02/2016,09/03/2016,0
13,159,23/06/2016,19/09/2016,1
13,161,07/02/2017,03/03/2017,0
13,164,21/06/2017,20/09/2017,1
13,166,30/01/2018,14/03/2018,0
13,167,19/06/2018,22/09/2018,1
13,171,21/01/2019,09/03/2019,0
13,173,10/06/2019,23/09/2019,1
13,174,05/02/2020,16/03/2020,0
14,2,10/03/1982,11/12/1982,0.660649819
14,3,26/05/1983,28/11/1983,0.684491979
14,4,13/01/1984,26/09/1984,0.69379845
14,5,16/03/1985,27/11/1985,0.712062257
14,6,19/05/1986,05/12/1986,0.671641791
14,7,29/01/1987,28/01/1988,0.501369863
14,8,16/07/1988,24/03/1989,0.305555556
14,10,02/07/1989,26/11/1989,0.614864865
14,12,22/01/1990,12/09/1990,0.705128205
14,14,01/01/1991,31/12/1991,0.501369863
14,16,07/08/1993,13/08/1993,1
14,17,07/07/1994,29/07/1994,1
14,19,22/05/1995,14/09/1995,1
14,21,24/06/1996,11/08/1996,1
14,22,01/07/1997,28/08/1997,1
14,23,20/12/1997,28/03/1998,0
14,25,20/06/1998,27/09/1998,1
14,26,12/01/1999,29/01/1999,0
14,27,09/04/1999,04/05/1999,1
14,28,02/07/1999,26/09/1999,1
14,29,20/11/1999,07/12/1999,0
14,30,06/06/2003,02/09/2003,1
14,31,12/12/2003,14/01/2004,0
14,32,17/05/2004,29/05/2004,1
14,34,30/05/2004,02/09/2004,1
14,35,18/12/2004,12/01/2005,0
14,37,26/05/2005,11/09/2005,1
14,39,25/07/2000,13/08/2000,1
14,40,29/06/2001,26/07/2001,1
14,41,11/07/2002,02/10/2002,0.976190476
14,54,11/11/2005,11/12/2005,0
14,75,12/06/2006,02/09/2006,1
14,77,06/01/2007,29/01/2007,0
14,82,14/06/2007,16/09/2007,1
14,85,08/01/2008,21/02/2008,0
14,87,10/07/2008,07/09/2008,1
14,90,30/12/2008,03/03/2009,0
14,92,08/06/2009,18/09/2009,1
14,103,12/02/2010,19/03/2010,0
14,104,30/06/2010,10/09/2010,1
14,105,25/06/2011,02/10/2011,0.98
14,112,22/01/2012,28/02/2012,0
14,116,04/06/2012,30/09/2012,1
14,118,22/01/2013,27/02/2013,0
14,122,18/06/2013,30/09/2013,1
14,124,19/01/2014,04/03/2014,0
14,125,16/06/2014,04/10/2014,0.963963964
14,139,16/01/2015,05/03/2015,0
15,1,28/09/1981,19/12/1981,0.036144578
15,2,10/03/1982,11/12/1982,0.660649819
15,3,26/05/1983,28/11/1983,0.684491979
15,4,13/01/1984,26/09/1984,0.69379845
15,5,16/03/1985,27/11/1985,0.712062257
15,6,19/05/1986,05/12/1986,0.671641791
15,7,29/01/1987,28/01/1988,0.501369863
15,8,16/07/1988,24/03/1989,0.305555556
15,10,02/07/1989,26/11/1989,0.614864865
15,12,22/01/1990,12/09/1990,0.705128205
15,14,01/01/1991,31/12/1991,0.501369863
15,16,07/08/1993,13/08/1993,1
15,17,07/07/1994,29/07/1994,1
15,19,22/05/1995,14/09/1995,1
15,21,24/06/1996,11/08/1996,1
15,22,01/07/1997,28/08/1997,1
15,23,20/12/1997,28/03/1998,0
15,25,20/06/1998,27/09/1998,1
15,26,12/01/1999,29/01/1999,0
15,27,09/04/1999,04/05/1999,1
15,28,02/07/1999,26/09/1999,1
15,30,06/06/2003,02/09/2003,1
15,31,12/12/2003,14/01/2004,0
15,32,17/05/2004,29/05/2004,1
15,34,30/05/2004,02/09/2004,1
